,timestamp,binance-linear/candle_close,binance-linear/candle_high,binance-linear/candle_low,binance-linear/candle_open,binance-linear/candle_volume
7317,2020-11-01 13:00:00,13787.06,13790.0,13727.3,13752.92,9572.663
7318,2020-11-01 14:00:00,13785.12,13850.0,13760.01,13787.06,14442.359
7319,2020-11-01 15:00:00,13790.77,13855.0,13782.15,13785.12,8716.795
7320,2020-11-01 16:00:00,13796.57,13822.5,13752.0,13790.02,8285.336
7321,2020-11-01 17:00:00,13800.93,13825.59,13760.11,13796.55,5323.185
7322,2020-11-01 18:00:00,13785.01,13821.58,13780.17,13800.93,3414.231
7323,2020-11-01 19:00:00,13782.0,13820.0,13771.6,13785.01,3671.214
7324,2020-11-01 20:00:00,13812.66,13837.42,13778.0,13782.0,5253.139
7325,2020-11-01 21:00:00,13805.15,13858.75,13771.0,13812.67,7916.849
7326,2020-11-01 22:00:00,13694.23,13814.2,13651.29,13805.16,14237.214
7327,2020-11-01 23:00:00,13752.86,13754.35,13631.0,13694.23,10199.001
7328,2020-11-02 00:00:00,13795.2,13823.75,13752.87,13752.87,10794.521
7329,2020-11-02 01:00:00,13748.58,13805.5,13742.06,13795.2,5796.406
7330,2020-11-02 02:00:00,13712.0,13760.69,13650.0,13748.59,11341.666
7331,2020-11-02 03:00:00,13688.53,13729.0,13636.58,13712.0,8920.658
7332,2020-11-02 04:00:00,13690.57,13716.73,13643.09,13688.53,6903.101
7333,2020-11-02 05:00:00,13680.01,13702.5,13632.76,13690.86,6033.288
7334,2020-11-02 06:00:00,13727.01,13750.5,13665.81,13678.61,6654.592
7335,2020-11-02 07:00:00,13732.14,13752.92,13708.0,13727.03,3636.361
7336,2020-11-02 08:00:00,13443.64,13732.14,13429.01,13732.13,40886.094
7337,2020-11-02 09:00:00,13559.53,13573.66,13416.0,13443.63,18984.46
7338,2020-11-02 10:00:00,13488.7,13560.44,13460.0,13559.54,10334.062
7339,2020-11-02 11:00:00,13406.01,13508.05,13356.66,13488.7,25467.293
7340,2020-11-02 12:00:00,13295.39,13431.19,13195.0,13406.0,46814.146
7341,2020-11-02 13:00:00,13388.06,13430.0,13272.31,13295.42,19780.808
7342,2020-11-02 14:00:00,13456.13,13492.0,13329.53,13388.06,19326.527
7343,2020-11-02 15:00:00,13488.13,13527.1,13434.86,13455.86,13426.741
7344,2020-11-02 16:00:00,13511.58,13540.0,13468.17,13488.13,10190.673
7345,2020-11-02 17:00:00,13503.97,13543.82,13479.25,13511.58,5957.076
7346,2020-11-02 18:00:00,13449.99,13520.0,13440.03,13503.98,8445.857
7347,2020-11-02 19:00:00,13545.84,13549.73,13448.51,13449.99,6167.4
7348,2020-11-02 20:00:00,13652.3,13696.99,13539.19,13545.84,19995.889
7349,2020-11-02 21:00:00,13595.0,13659.16,13581.0,13652.29,8645.968
7350,2020-11-02 22:00:00,13571.41,13637.42,13529.68,13595.01,7517.424
7351,2020-11-02 23:00:00,13540.54,13594.89,13523.21,13571.41,5970.757
7352,2020-11-03 00:00:00,13519.46,13564.94,13450.0,13541.55,13519.481
7353,2020-11-03 01:00:00,13588.0,13599.99,13514.06,13519.47,7415.028
7354,2020-11-03 02:00:00,13422.31,13632.74,13380.0,13588.01,20878.991
7355,2020-11-03 03:00:00,13386.5,13470.37,13303.86,13422.31,25314.155
7356,2020-11-03 04:00:00,13410.94,13411.0,13303.0,13386.49,16319.296
7357,2020-11-03 05:00:00,13366.67,13446.82,13342.98,13411.0,8712.564
7358,2020-11-03 06:00:00,13417.0,13445.89,13276.33,13366.67,16973.472
7359,2020-11-03 07:00:00,13436.33,13443.5,13384.45,13417.0,6873.378
7360,2020-11-03 08:00:00,13510.52,13549.0,13395.0,13436.34,17531.036
7361,2020-11-03 09:00:00,13553.89,13597.01,13466.0,13510.51,12396.354
7362,2020-11-03 10:00:00,13540.0,13572.21,13489.0,13553.89,12357.378
7363,2020-11-03 11:00:00,13523.49,13543.57,13456.0,13540.0,10222.718
7364,2020-11-03 12:00:00,13505.74,13540.0,13465.88,13523.5,7134.21
7365,2020-11-03 13:00:00,13689.65,13738.99,13477.59,13505.75,27383.883
7366,2020-11-03 14:00:00,13775.35,13784.0,13661.6,13689.78,19043.759
7367,2020-11-03 15:00:00,13701.33,13790.0,13665.03,13775.36,21122.758
7368,2020-11-03 16:00:00,13708.0,13740.0,13670.0,13701.33,8726.123
7369,2020-11-03 17:00:00,13720.79,13758.0,13695.0,13708.01,7304.854
7370,2020-11-03 18:00:00,13729.76,13770.16,13720.79,13720.8,7416.726
7371,2020-11-03 19:00:00,13711.49,13760.0,13706.5,13729.77,5018.724
7372,2020-11-03 20:00:00,13722.29,13755.9,13677.77,13712.05,6523.422
7373,2020-11-03 21:00:00,13722.71,13769.03,13720.0,13722.28,5263.183
7374,2020-11-03 22:00:00,13817.03,13842.52,13637.02,13722.51,19725.907
7375,2020-11-03 23:00:00,14016.55,14070.0,13816.89,13816.89,45553.11
7376,2020-11-04 00:00:00,13795.99,14038.45,13778.58,14016.55,26819.379
7377,2020-11-04 01:00:00,13804.75,13867.0,13686.85,13792.9,25410.641
7378,2020-11-04 02:00:00,13749.57,13869.08,13689.19,13804.76,18586.646
7379,2020-11-04 03:00:00,13890.02,13956.28,13746.81,13749.58,25131.719
7380,2020-11-04 04:00:00,13890.0,13912.2,13823.0,13890.45,12403.517
7381,2020-11-04 05:00:00,13787.28,13918.0,13775.09,13887.44,12291.8
7382,2020-11-04 06:00:00,13794.29,13833.75,13737.0,13787.83,11557.799
7383,2020-11-04 07:00:00,13592.83,13810.0,13512.0,13794.52,35277.658
7384,2020-11-04 08:00:00,13637.41,13684.94,13560.01,13592.84,20199.485
7385,2020-11-04 09:00:00,13644.2,13689.0,13625.36,13637.4,10650.915
7386,2020-11-04 10:00:00,13678.84,13748.08,13591.95,13644.21,17053.81
7387,2020-11-04 11:00:00,13712.59,13736.0,13647.0,13678.84,8365.096
7388,2020-11-04 12:00:00,13817.05,13835.37,13691.68,13712.59,16700.608
7389,2020-11-04 13:00:00,13824.13,13889.43,13777.0,13817.06,14432.823
7390,2020-11-04 14:00:00,13827.0,13840.29,13726.03,13824.13,16938.158
7391,2020-11-04 15:00:00,13899.01,13917.67,13825.86,13827.01,17741.16
7392,2020-11-04 16:00:00,14015.09,14043.72,13869.16,13899.0,30670.296
7393,2020-11-04 17:00:00,14063.37,14280.0,14015.04,14015.1,55545.569
7394,2020-11-04 18:00:00,14080.01,14114.0,14012.7,14065.21,15038.426
7395,2020-11-04 19:00:00,14096.63,14105.0,14062.38,14080.01,6383.817
7396,2020-11-04 20:00:00,14029.01,14140.92,13923.0,14097.25,19618.605
7397,2020-11-04 21:00:00,13995.19,14057.0,13974.15,14029.01,7051.201
7398,2020-11-04 22:00:00,14132.49,14246.85,13988.28,13995.1,18388.685
7399,2020-11-04 23:00:00,14134.31,14152.5,14054.81,14132.5,9175.607
7400,2020-11-05 00:00:00,14101.51,14199.99,14088.01,14134.32,10237.075
7401,2020-11-05 01:00:00,14134.21,14175.36,14093.01,14101.51,6984.789
7402,2020-11-05 02:00:00,14228.71,14369.43,14115.09,14134.78,28601.355
7403,2020-11-05 03:00:00,14302.06,14372.84,14228.71,14228.71,18063.004
7404,2020-11-05 04:00:00,14284.0,14345.08,14234.65,14300.55,14156.071
7405,2020-11-05 05:00:00,14308.48,14326.21,14235.08,14284.01,9192.001
7406,2020-11-05 06:00:00,14328.68,14380.0,14272.7,14308.48,17167.395
7407,2020-11-05 07:00:00,14469.71,14517.0,14315.51,14328.64,35410.929
7408,2020-11-05 08:00:00,14439.28,14558.0,14333.0,14469.71,30072.54
7409,2020-11-05 09:00:00,14458.71,14488.96,14367.3,14439.28,14122.96
7410,2020-11-05 10:00:00,14648.8,14650.0,14442.11,14458.72,27319.225
7411,2020-11-05 11:00:00,14713.97,14741.0,14513.61,14648.46,39135.437
7412,2020-11-05 12:00:00,14866.45,14935.0,14605.48,14713.97,55521.403
7413,2020-11-05 13:00:00,14814.71,14977.38,14731.92,14866.44,52128.902
7414,2020-11-05 14:00:00,14894.58,14917.68,14786.0,14814.71,22544.539
7415,2020-11-05 15:00:00,15079.08,15180.0,14852.59,14894.57,42412.872
7416,2020-11-05 16:00:00,15162.7,15366.53,15075.81,15080.25,57830.264
7417,2020-11-05 17:00:00,15049.7,15234.94,14750.0,15162.69,61440.401
7418,2020-11-05 18:00:00,14942.19,15102.8,14800.0,15049.69,29713.135
7419,2020-11-05 19:00:00,15119.98,15119.98,14900.56,14942.19,15732.21
7420,2020-11-05 20:00:00,15067.46,15170.66,15016.6,15119.97,13763.697
7421,2020-11-05 21:00:00,15226.99,15275.0,15066.07,15066.07,16733.132
7422,2020-11-05 22:00:00,15546.7,15612.0,15181.11,15226.99,43550.497
7423,2020-11-05 23:00:00,15598.75,15777.0,15451.23,15547.44,55655.864
7424,2020-11-06 00:00:00,15873.87,15975.0,15397.0,15598.74,56709.675
7425,2020-11-06 01:00:00,15771.33,15984.2,15756.0,15873.87,36022.158
7426,2020-11-06 02:00:00,15661.22,15888.0,15549.97,15771.4,42312.958
7427,2020-11-06 03:00:00,15452.09,15699.98,15436.0,15661.93,31571.472
7428,2020-11-06 04:00:00,15563.94,15600.0,15435.0,15451.5,18534.105
7429,2020-11-06 05:00:00,15634.06,15719.58,15501.0,15564.99,18672.778
7430,2020-11-06 06:00:00,15682.81,15766.0,15627.48,15634.24,15577.629
7431,2020-11-06 07:00:00,15738.0,15795.93,15660.0,15683.7,14832.376
7432,2020-11-06 08:00:00,15496.73,15747.33,15473.23,15738.0,26029.189
7433,2020-11-06 09:00:00,15419.89,15557.0,15310.0,15496.73,35696.565
7434,2020-11-06 10:00:00,15601.35,15677.33,15403.0,15420.0,22790.566
7435,2020-11-06 11:00:00,15588.0,15648.65,15434.54,15601.34,19977.942
7436,2020-11-06 12:00:00,15466.02,15592.37,15366.0,15588.33,22335.949
7437,2020-11-06 13:00:00,15699.99,15734.0,15448.68,15466.02,23241.087
7438,2020-11-06 14:00:00,15472.99,15706.81,15350.5,15699.98,35283.466
7439,2020-11-06 15:00:00,15418.38,15535.45,15363.72,15473.0,20891.924
7440,2020-11-06 16:00:00,15505.27,15555.0,15407.48,15418.79,15164.068
7441,2020-11-06 17:00:00,15474.63,15573.9,15468.0,15505.26,9792.792
7442,2020-11-06 18:00:00,15468.52,15540.0,15423.27,15475.0,10260.132
7443,2020-11-06 19:00:00,15446.61,15530.0,15410.0,15468.51,9019.112
7444,2020-11-06 20:00:00,15496.33,15559.0,15177.0,15446.61,35050.901
7445,2020-11-06 21:00:00,15542.77,15680.1,15469.32,15496.34,16564.472
7446,2020-11-06 22:00:00,15615.49,15636.17,15483.0,15542.77,9858.656
7447,2020-11-06 23:00:00,15590.96,15691.0,15535.02,15612.19,13190.088
7448,2020-11-07 00:00:00,15620.73,15674.89,15556.9,15590.95,10877.44
7449,2020-11-07 01:00:00,15697.77,15774.0,15586.4,15620.71,13770.164
7450,2020-11-07 02:00:00,15584.46,15703.39,15536.19,15697.77,15916.838
7451,2020-11-07 03:00:00,15555.91,15619.54,15506.0,15584.45,9406.628
7452,2020-11-07 04:00:00,15526.0,15638.32,15472.48,15555.91,9252.737
7453,2020-11-07 05:00:00,15568.84,15593.69,15465.0,15526.36,7789.995
7454,2020-11-07 06:00:00,15542.0,15577.0,15494.98,15571.4,4675.436
7455,2020-11-07 07:00:00,15459.42,15545.99,15430.28,15542.0,8044.151
7456,2020-11-07 08:00:00,15512.81,15560.0,15408.0,15459.42,9727.493
7457,2020-11-07 09:00:00,15497.28,15549.95,15455.0,15512.81,5518.768
7458,2020-11-07 10:00:00,15566.35,15587.3,15444.0,15498.51,7138.812
7459,2020-11-07 11:00:00,15528.4,15598.0,15483.13,15566.34,6879.469
7460,2020-11-07 12:00:00,15523.39,15564.99,15510.0,15528.41,5299.856
7461,2020-11-07 13:00:00,15514.85,15535.95,15401.0,15523.95,11278.035
7462,2020-11-07 14:00:00,15313.0,15514.85,15280.0,15514.85,24362.912
7463,2020-11-07 15:00:00,15352.22,15395.01,15183.94,15313.0,28035.385
7464,2020-11-07 16:00:00,15373.49,15421.58,15086.0,15352.25,37177.429
7465,2020-11-07 17:00:00,15236.49,15410.0,15210.0,15373.49,14196.219
7466,2020-11-07 18:00:00,14940.0,15312.53,14700.0,15236.49,55649.385
7467,2020-11-07 19:00:00,14654.74,15066.23,14555.0,14940.0,63371.759
7468,2020-11-07 20:00:00,14848.14,14930.0,14350.0,14654.73,62022.258
7469,2020-11-07 21:00:00,14822.47,14929.0,14747.02,14848.13,18191.895
7470,2020-11-07 22:00:00,14801.58,14858.86,14670.0,14822.42,18402.258
7471,2020-11-07 23:00:00,14824.34,14920.0,14789.5,14801.58,10597.359
7472,2020-11-08 00:00:00,14915.0,14924.59,14710.0,14824.33,14223.986
7473,2020-11-08 01:00:00,15051.28,15080.0,14831.45,14915.0,13155.897
7474,2020-11-08 02:00:00,15018.55,15125.0,14980.0,15052.25,10883.24
7475,2020-11-08 03:00:00,14969.8,15047.41,14964.1,15018.55,8345.675
7476,2020-11-08 04:00:00,14989.59,15035.0,14936.23,14969.8,7143.465
7477,2020-11-08 05:00:00,15052.28,15078.91,14955.0,14989.6,5801.861
7478,2020-11-08 06:00:00,15005.37,15070.9,14972.82,15051.85,6381.476
7479,2020-11-08 07:00:00,14932.41,15034.61,14901.0,15006.57,8001.386
7480,2020-11-08 08:00:00,14972.43,14989.79,14901.0,14932.42,7114.809
7481,2020-11-08 09:00:00,15028.2,15038.91,14940.01,14972.43,7016.119
7482,2020-11-08 10:00:00,15162.72,15180.0,14992.13,15028.2,14887.543
7483,2020-11-08 11:00:00,15171.82,15198.0,15110.0,15163.9,8023.186
7484,2020-11-08 12:00:00,15244.09,15289.0,15171.85,15171.85,14646.926
7485,2020-11-08 13:00:00,15202.2,15269.91,15105.0,15244.09,13522.561
7486,2020-11-08 14:00:00,15342.0,15355.0,15179.0,15202.2,14912.374
7487,2020-11-08 15:00:00,15349.33,15438.41,15315.0,15341.99,19594.116
7488,2020-11-08 16:00:00,15384.37,15434.87,15301.0,15350.0,10835.237
7489,2020-11-08 17:00:00,15575.99,15643.0,15375.72,15384.37,28081.544
7490,2020-11-08 18:00:00,15528.94,15678.0,15460.0,15576.0,16751.557
7491,2020-11-08 19:00:00,15339.53,15550.0,15265.0,15528.94,22307.799
7492,2020-11-08 20:00:00,15371.83,15438.41,15332.11,15342.5,10404.029
7493,2020-11-08 21:00:00,15325.01,15410.04,15247.0,15371.7,9717.727
7494,2020-11-08 22:00:00,15497.67,15535.87,15325.0,15325.11,11486.608
7495,2020-11-08 23:00:00,15473.2,15531.82,15452.0,15497.59,7377.272
7496,2020-11-09 00:00:00,15549.72,15598.0,15401.0,15473.2,12288.336
7497,2020-11-09 01:00:00,15509.71,15594.83,15476.0,15549.72,7146.097
7498,2020-11-09 02:00:00,15466.61,15565.87,15436.99,15509.83,8189.174
7499,2020-11-09 03:00:00,15433.37,15477.02,15380.5,15464.91,8362.658
7500,2020-11-09 04:00:00,15379.52,15435.0,15358.0,15433.37,9150.798
7501,2020-11-09 05:00:00,15466.93,15495.0,15330.0,15379.51,8538.639
7502,2020-11-09 06:00:00,15376.4,15469.51,15355.0,15466.93,6469.067
7503,2020-11-09 07:00:00,15306.0,15444.96,15281.0,15376.4,11030.311
7504,2020-11-09 08:00:00,15393.02,15416.9,15133.0,15306.0,29089.507
7505,2020-11-09 09:00:00,15403.8,15467.0,15374.38,15393.01,13803.883
7506,2020-11-09 10:00:00,15465.76,15489.34,15403.8,15403.81,8493.787
7507,2020-11-09 11:00:00,15807.88,15869.0,15444.0,15465.77,31852.298
7508,2020-11-09 12:00:00,15570.74,15814.33,15402.0,15807.89,54031.339
7509,2020-11-09 13:00:00,15282.6,15594.5,15141.0,15570.74,54944.019
7510,2020-11-09 14:00:00,15099.0,15391.0,15005.0,15282.6,33241.65
7511,2020-11-09 15:00:00,15006.9,15162.96,14939.0,15096.27,43852.938
7512,2020-11-09 16:00:00,15119.62,15140.0,14822.0,15006.89,40201.529
7513,2020-11-09 17:00:00,15229.0,15247.8,15056.35,15119.62,17589.844
7514,2020-11-09 18:00:00,15320.68,15329.03,15152.51,15228.99,14084.023
7515,2020-11-09 19:00:00,15359.57,15455.2,15265.0,15319.2,17523.857
7516,2020-11-09 20:00:00,15376.29,15492.0,15345.0,15359.58,14345.004
7517,2020-11-09 21:00:00,15365.57,15429.59,15310.0,15376.28,10200.801
7518,2020-11-09 22:00:00,15241.81,15418.21,15208.4,15365.56,12030.054
7519,2020-11-09 23:00:00,15328.72,15344.0,15232.55,15241.81,7722.37
7520,2020-11-10 00:00:00,15298.21,15347.01,15181.5,15328.72,9369.504
7521,2020-11-10 01:00:00,15389.12,15400.83,15259.01,15298.22,8293.342
7522,2020-11-10 02:00:00,15338.53,15426.74,15333.33,15389.25,7258.442
7523,2020-11-10 03:00:00,15333.01,15357.89,15260.01,15338.54,8941.457
7524,2020-11-10 04:00:00,15386.17,15418.74,15320.61,15334.41,7283.936
7525,2020-11-10 05:00:00,15358.24,15447.71,15308.0,15386.17,9193.175
7526,2020-11-10 06:00:00,15277.48,15389.73,15250.23,15358.6,9757.108
7527,2020-11-10 07:00:00,15279.24,15335.0,15251.0,15277.48,7079.299
7528,2020-11-10 08:00:00,15377.65,15474.17,15262.47,15280.42,15873.284
7529,2020-11-10 09:00:00,15387.34,15445.0,15372.75,15377.64,7826.47
7530,2020-11-10 10:00:00,15308.81,15431.13,15308.8,15387.34,9482.84
7531,2020-11-10 11:00:00,15282.81,15325.0,15164.2,15308.81,18596.271
7532,2020-11-10 12:00:00,15288.69,15397.0,15209.72,15282.8,16308.962
7533,2020-11-10 13:00:00,15306.34,15334.52,15176.68,15288.68,12236.777
7534,2020-11-10 14:00:00,15224.99,15327.47,15133.0,15306.3,18736.292
7535,2020-11-10 15:00:00,15167.88,15270.96,15071.0,15224.99,20604.798
7536,2020-11-10 16:00:00,15244.2,15281.0,15107.57,15167.88,12771.411
7537,2020-11-10 17:00:00,15307.0,15322.93,15234.48,15244.19,7330.263
7538,2020-11-10 18:00:00,15263.36,15306.99,15182.5,15306.99,7538.637
7539,2020-11-10 19:00:00,15298.13,15341.44,15253.65,15263.36,7691.573
7540,2020-11-10 20:00:00,15281.63,15325.84,15268.26,15298.13,4636.321
7541,2020-11-10 21:00:00,15369.01,15385.0,15278.55,15282.0,6294.043
7542,2020-11-10 22:00:00,15367.43,15395.0,15316.1,15369.01,4159.439
7543,2020-11-10 23:00:00,15294.68,15377.38,15271.42,15367.44,6809.851
7544,2020-11-11 00:00:00,15476.99,15520.0,15274.89,15294.68,17349.548
7545,2020-11-11 01:00:00,15432.21,15505.5,15410.0,15477.0,9169.827
7546,2020-11-11 02:00:00,15388.0,15448.0,15334.0,15434.31,8747.697
7547,2020-11-11 03:00:00,15404.53,15442.69,15366.64,15388.0,6172.713
7548,2020-11-11 04:00:00,15368.29,15446.08,15321.0,15404.54,7602.356
7549,2020-11-11 05:00:00,15375.09,15395.71,15323.24,15368.98,4608.382
7550,2020-11-11 06:00:00,15359.7,15414.56,15347.5,15375.1,4653.529
7551,2020-11-11 07:00:00,15401.93,15409.0,15350.89,15359.7,4526.271
7552,2020-11-11 08:00:00,15397.37,15434.0,15365.49,15401.93,6648.167
7553,2020-11-11 09:00:00,15427.6,15474.0,15385.55,15397.37,9422.338
7554,2020-11-11 10:00:00,15595.0,15599.0,15424.5,15427.59,13713.208
7555,2020-11-11 11:00:00,15576.66,15684.75,15519.77,15595.0,24511.858
7556,2020-11-11 12:00:00,15628.15,15664.96,15532.0,15576.66,12045.533
7557,2020-11-11 13:00:00,15569.64,15724.39,15550.0,15627.89,18381.911
7558,2020-11-11 14:00:00,15644.0,15661.55,15540.0,15569.64,10762.423
7559,2020-11-11 15:00:00,15671.21,15710.86,15592.46,15644.0,10750.271
7560,2020-11-11 16:00:00,15763.01,15897.64,15637.71,15671.21,37979.344
7561,2020-11-11 17:00:00,15872.48,15945.99,15741.34,15763.01,29867.455
7562,2020-11-11 18:00:00,15824.97,16000.0,15777.0,15872.69,27206.801
7563,2020-11-11 19:00:00,15814.85,15874.92,15721.0,15824.99,14082.401
7564,2020-11-11 20:00:00,15723.01,15837.23,15558.0,15814.86,22758.901
7565,2020-11-11 21:00:00,15822.23,15825.89,15633.03,15723.0,10675.776
7566,2020-11-11 22:00:00,15789.17,15894.94,15775.02,15822.23,9909.909
7567,2020-11-11 23:00:00,15690.24,15791.89,15680.0,15789.17,9226.233
7568,2020-11-12 00:00:00,15613.86,15717.34,15437.7,15690.24,24903.446
7569,2020-11-12 01:00:00,15643.79,15661.84,15583.29,15614.34,6882.818
7570,2020-11-12 02:00:00,15619.57,15677.96,15600.0,15643.78,5085.021
7571,2020-11-12 03:00:00,15633.01,15680.0,15606.77,15619.57,4885.374
7572,2020-11-12 04:00:00,15663.25,15676.95,15603.0,15633.0,5197.513
7573,2020-11-12 05:00:00,15748.57,15785.0,15653.96,15663.24,9583.542
7574,2020-11-12 06:00:00,15796.51,15857.42,15730.68,15748.56,11309.717
7575,2020-11-12 07:00:00,15863.1,15932.0,15766.05,15796.51,15021.261
7576,2020-11-12 08:00:00,15796.79,15949.56,15789.0,15863.1,14378.46
7577,2020-11-12 09:00:00,16061.21,16130.0,15794.47,15796.79,32461.308
7578,2020-11-12 10:00:00,15710.7,16176.22,15620.0,16061.31,64236.137
7579,2020-11-12 11:00:00,15762.88,15820.0,15609.0,15709.56,23938.001
7580,2020-11-12 12:00:00,15887.23,15932.62,15747.0,15762.89,15379.598
7581,2020-11-12 13:00:00,15996.0,16041.16,15821.0,15887.23,17560.323
7582,2020-11-12 14:00:00,15981.28,16106.56,15825.77,15996.24,44446.974
7583,2020-11-12 15:00:00,16123.99,16153.74,15946.0,15980.96,25865.9
7584,2020-11-12 16:00:00,16127.6,16161.86,16012.0,16123.99,23700.54
7585,2020-11-12 17:00:00,15942.01,16208.78,15926.33,16127.61,29231.574
7586,2020-11-12 18:00:00,16095.18,16114.76,15875.51,15942.01,19712.991
7587,2020-11-12 19:00:00,16058.82,16107.48,15985.0,16095.18,10838.112
7588,2020-11-12 20:00:00,16139.09,16150.0,16029.0,16058.82,8544.821
7589,2020-11-12 21:00:00,16135.01,16202.29,16091.69,16139.1,12950.627
7590,2020-11-12 22:00:00,16225.42,16345.0,16108.6,16135.0,32144.505
7591,2020-11-12 23:00:00,16289.02,16339.72,16171.0,16225.42,13500.563
7592,2020-11-13 00:00:00,16391.48,16448.75,16258.4,16289.01,23476.948
7593,2020-11-13 01:00:00,16432.98,16479.99,16354.73,16391.47,15151.881
7594,2020-11-13 02:00:00,16390.95,16477.86,16355.0,16433.24,12920.854
7595,2020-11-13 03:00:00,16432.35,16460.94,16361.64,16390.96,7615.762
7596,2020-11-13 04:00:00,16396.75,16449.9,16364.0,16432.35,8829.037
7597,2020-11-13 05:00:00,16232.49,16402.83,16180.0,16396.75,24149.143
7598,2020-11-13 06:00:00,16311.79,16335.0,16211.5,16232.4,8451.069
7599,2020-11-13 07:00:00,16251.79,16311.79,16180.0,16311.78,11441.079
7600,2020-11-13 08:00:00,16265.62,16285.52,16151.6,16253.27,15484.735
7601,2020-11-13 09:00:00,16330.5,16360.0,16232.8,16265.99,12555.89
7602,2020-11-13 10:00:00,16206.51,16350.67,16164.31,16330.5,13621.289
7603,2020-11-13 11:00:00,16221.99,16243.0,16072.0,16206.5,22477.622
7604,2020-11-13 12:00:00,16250.01,16312.0,16202.86,16221.99,11407.589
7605,2020-11-13 13:00:00,16235.01,16305.0,16197.96,16250.01,9990.158
7606,2020-11-13 14:00:00,16214.3,16284.68,16125.0,16235.0,13224.416
7607,2020-11-13 15:00:00,16101.81,16226.3,16073.0,16214.31,16446.121
7608,2020-11-13 16:00:00,16175.83,16195.55,15955.6,16101.81,28789.188
7609,2020-11-13 17:00:00,16249.4,16261.0,16110.33,16175.82,11845.503
7610,2020-11-13 18:00:00,16248.49,16276.9,16211.0,16249.4,6173.743
7611,2020-11-13 19:00:00,16282.0,16298.55,16223.51,16248.49,6145.193
7612,2020-11-13 20:00:00,16200.16,16282.94,16180.0,16282.0,6404.004
7613,2020-11-13 21:00:00,16270.04,16288.0,16199.0,16200.0,5879.13
7614,2020-11-13 22:00:00,16312.0,16354.74,16270.62,16270.62,7907.585
7615,2020-11-13 23:00:00,16320.54,16355.0,16271.67,16312.01,6268.42
7616,2020-11-14 00:00:00,16281.34,16326.82,16213.05,16320.54,9575.874
7617,2020-11-14 01:00:00,16192.56,16281.34,16176.66,16281.34,7327.13
7618,2020-11-14 02:00:00,16159.1,16231.42,16139.01,16192.56,7910.863
7619,2020-11-14 03:00:00,16177.01,16198.78,16138.65,16159.1,5608.988
7620,2020-11-14 04:00:00,16128.8,16192.19,16100.0,16177.02,7879.497
7621,2020-11-14 05:00:00,16160.01,16168.0,16055.1,16128.69,9065.202
7622,2020-11-14 06:00:00,16164.99,16198.88,16134.99,16160.01,6228.366
7623,2020-11-14 07:00:00,16085.39,16179.0,16020.0,16165.0,11849.262
7624,2020-11-14 08:00:00,15951.43,16128.0,15820.0,16085.39,30500.321
7625,2020-11-14 09:00:00,15791.99,15955.53,15756.0,15951.44,23207.979
7626,2020-11-14 10:00:00,15846.55,15934.61,15743.0,15791.99,17279.857
7627,2020-11-14 11:00:00,15916.92,15928.91,15811.0,15846.55,8350.057
7628,2020-11-14 12:00:00,15899.21,15925.37,15825.56,15916.61,9152.966
7629,2020-11-14 13:00:00,15922.49,15940.0,15847.38,15899.21,6596.513
7630,2020-11-14 14:00:00,16008.98,16049.0,15918.5,15922.5,14156.067
7631,2020-11-14 15:00:00,15944.01,16027.89,15916.0,16008.99,9621.397
7632,2020-11-14 16:00:00,15852.16,16016.0,15815.64,15944.0,13876.463
7633,2020-11-14 17:00:00,15900.31,15921.0,15700.0,15851.51,26553.886
7634,2020-11-14 18:00:00,15894.21,15949.0,15868.0,15900.31,8323.808
7635,2020-11-14 19:00:00,15875.71,15913.0,15840.55,15895.06,5682.119
7636,2020-11-14 20:00:00,15987.6,15995.55,15850.42,15876.51,6561.568
7637,2020-11-14 21:00:00,15987.35,16030.0,15967.31,15987.6,6128.397
7638,2020-11-14 22:00:00,16027.6,16037.84,15951.0,15987.34,4292.053
7639,2020-11-14 23:00:00,16064.51,16140.91,16023.0,16027.61,10478.304
7640,2020-11-15 00:00:00,16037.39,16104.6,16032.01,16064.51,5009.879
7641,2020-11-15 01:00:00,15974.36,16075.77,15916.01,16037.4,10604.393
7642,2020-11-15 02:00:00,15979.6,16025.69,15918.18,15974.37,6161.041
7643,2020-11-15 03:00:00,15923.8,15985.64,15865.66,15980.54,8673.66
7644,2020-11-15 04:00:00,15932.42,15950.0,15876.0,15923.8,4929.03
7645,2020-11-15 05:00:00,16014.39,16015.39,15932.41,15932.41,5233.69
7646,2020-11-15 06:00:00,16049.27,16075.0,15986.83,16014.39,5737.529
7647,2020-11-15 07:00:00,16027.39,16096.0,15997.65,16049.26,5919.683
7648,2020-11-15 08:00:00,16113.67,16161.23,16026.01,16027.38,11725.626
7649,2020-11-15 09:00:00,16060.47,16120.0,16037.02,16113.68,6661.391
7650,2020-11-15 10:00:00,15987.19,16088.0,15957.0,16060.47,10733.157
7651,2020-11-15 11:00:00,15950.0,16090.56,15931.0,15987.19,13400.934
7652,2020-11-15 12:00:00,15979.99,16066.0,15919.2,15950.0,11350.199
7653,2020-11-15 13:00:00,16047.0,16079.0,15954.0,15979.99,9081.636
7654,2020-11-15 14:00:00,16045.0,16114.99,16020.57,16047.0,7975.516
7655,2020-11-15 15:00:00,16022.0,16067.67,15985.0,16044.99,5878.949
