Datetime,close,high,low,open,volume,log_returns,volatility_10,vol_adj_returns,EMA_50,EMA_200,RSI_14,MACD,MACD_Signal,ATR_14,SAR,SLOPE_14,ADX_14,OBV,regime,regime_smoothed,regime_change,block_id,regime_label
2025-01-11 09:00:00+00:00,94289.3359375,94289.3359375,94031.328125,94048.0078125,0,0.0021877359115270254,0.0018462713112501383,1.1849482241294624,94431.74170282342,95716.3141385353,26.11760453066634,1.4271752934873803,75.89066504890278,311.7114955357143,93955.46442225213,-75.20982142857143,30.89200154459939,-5823154176.0,2.0,0,0,12,Bull
2025-01-11 10:00:00+00:00,94446.03125,94475.7265625,94305.3359375,94315.53125,0,0.0016604767917978377,0.001928012011989813,0.8612377835157445,94432.3020772225,95703.6745078036,40.024248840922475,11.655398703107494,63.04361177974372,276.1205357142857,94027.26115786204,-26.079241071428573,34.00942419290589,-5823154176.0,2.0,2,1,13,Neutral
2025-01-11 11:00:00+00:00,94586.984375,94733.578125,94443.1171875,94457.75,0,0.0014913072264888777,0.0019032056061454106,0.7835765204103425,94438.36804968436,95692.56316319859,47.02719983846678,30.78026292769937,56.59094200933485,279.59095982142856,94096.18602404757,-7.887276785714286,34.529905469290114,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 12:00:00+00:00,94526.4375,94603.3125,94491.8203125,94603.3125,0,-0.0006403234256823448,0.0019208660900756774,-0.3333514131935754,94441.82175361831,95680.95992276876,44.436038971835195,40.58340854039125,53.38943531554614,270.72823660714283,94162.35389558566,-14.939732142857142,34.93052765048209,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 13:00:00+00:00,94375.6484375,94548.2421875,94334.984375,94522.78125,0,-0.0015964788718827718,0.0017514121996651483,-0.9115380560829723,94439.22672161367,95667.97174878599,42.18131026972428,35.77268962110975,49.86608617665886,272.0424107142857,94225.87505226224,-22.116071428571427,35.55308652195779,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 14:00:00+00:00,94590.21875,94590.21875,94296.890625,94391.8359375,0,0.0022709964282203285,0.0017497078260399381,1.2979289424338962,94445.14797762882,95657.24783835032,50.569785558909196,48.71266195361386,49.63540133204987,267.9296875,94286.85536267175,1.6897321428571428,34.278111532328026,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 15:00:00+00:00,94373.1640625,94587.625,94348.3203125,94569.796875,0,-0.0022973210971518445,0.0016894341358619693,-1.3598169045990798,94442.32507899632,95644.47088535679,49.222851072403245,40.98078301806527,47.90447766925295,255.18136160714286,94345.39646066488,-2.3677455357142856,32.47195370565827,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 16:00:00+00:00,94431.8125,94659.59375,94313.6015625,94382.6796875,0,0.000621259465233841,0.0016607577143847305,0.3740819385349068,94441.91282099647,95632.40463276618,50.03730603564799,39.13453347577888,46.15048883055814,260.50892857142856,95750.3828125,0.11551339285714286,30.31299194542431,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 17:00:00+00:00,94073.328125,94368.7265625,93990.078125,94368.7265625,0,-0.003803448605919592,0.002085069256035644,-1.8241353829901623,94427.45851919269,95616.89143368394,47.92119743446352,8.64501992012083,38.64939504847068,269.03013392857144,95721.6471875,-6.720982142857143,31.26891434645328,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 18:00:00+00:00,94230.2421875,94251.2890625,94079.984375,94125.7265625,0,0.0016666077925099236,0.002122561073116588,0.7851872031473839,94419.72454540082,95603.09392874679,54.4066340033759,-2.8239332351076882,30.354729391755008,251.19196428571428,95652.384425,14.364397321428571,30.716437002780236,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 19:00:00+00:00,94193.1171875,94280.3828125,94049.5078125,94235.2421875,0,-0.0003940594266395835,0.002001550968309183,-0.19687703829619013,94410.83798234588,95589.0643094309,46.42918181535688,-14.738937180271023,21.3359960773498,243.55859375,95585.892173,-10.260044642857142,29.15547131620585,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 20:00:00+00:00,94557.9765625,94604.921875,94164.890625,94194.21875,0,0.003866042015354172,0.0023144202931516034,1.670414845045144,94416.60812274409,95578.80472985946,56.7755046278903,5.199502032861346,18.10869726845211,263.55970982142856,95522.05961108,22.140625,27.857050708062733,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 21:00:00+00:00,94906.078125,94926.0703125,94555.5859375,94562.65625,0,0.003674596268568469,0.0025493702984447086,1.4413740800268309,94435.80302479333,95572.11093279619,63.91100546361933,48.53031834475405,24.1930214837125,280.11216517857144,95460.7803516368,51.206473214285715,24.637202483413233,-5823154176.0,2.0,2,0,13,Neutral
2025-01-11 22:00:00+00:00,94617.9375,94933.2890625,94571.1171875,94900.234375,115695616,-0.0030406789984434553,0.002756204347103221,-1.1032124674062058,94442.94555323281,95562.6166697833,59.68953174908819,58.94033461937215,31.142484110844432,283.1489955357143,95401.95226257133,38.189732142857146,22.185632155769998,-5938849792.0,2.0,2,0,13,Neutral
2025-01-11 23:00:00+00:00,94555.1484375,94720.34375,94535.9296875,94558.8828125,0,-0.0006638266167153492,0.002707898479735681,-0.24514457306395976,94447.34566634132,95552.5921102581,55.081151472793195,61.415831448553945,37.197153578386335,277.89229910714283,95345.47729706847,18.986607142857142,19.872924399439423,-5938849792.0,2.0,2,0,13,Neutral
2025-01-12 00:00:00+00:00,94400.3046875,94613.1171875,94400.3046875,94567.640625,0,-0.0016389448634601203,0.0026558172511983676,-0.617115075489697,94445.50092207303,95541.126563763,49.12529254055218,50.30321977401036,39.81836681751114,279.77957589285717,95291.26133018573,-3.2661830357142856,17.697080622175363,-5938849792.0,2.0,2,0,13,Neutral
2025-01-12 01:00:00+00:00,94477.609375,94480.6328125,94285.09375,94408.7890625,0,0.0008185678267384749,0.002563726165858844,0.31928832245789246,94446.76007708978,95530.54430317829,47.85553669789414,47.19025726802647,41.29274490761421,272.9994419642857,95239.21400197831,-7.8125,16.318084603251087,-5938849792.0,2.0,2,0,13,Neutral
2025-01-12 02:00:00+00:00,94555.359375,94614.4921875,94443.84375,94531.71875,0,0.000822607875213302,0.0025689675847406167,0.3202095192245717,94451.01887308626,95520.84097055961,50.56325770485418,50.415825022399076,43.11736093057118,277.22488839285717,95189.24856689917,2.0658482142857144,14.951739936254523,-5938849792.0,2.0,2,0,13,Neutral
2025-01-12 03:00:00+00:00,94566.0546875,94630.3125,94393.015625,94572.2109375,0,0.00011310525108346696,0.0021701211459038013,0.05211932582517712,94455.53008149464,95511.34060953415,53.92221235178247,53.221627251346945,45.13821419472634,278.9419642857143,95141.2817492232,13.600446428571429,13.566668512275575,-5938849792.0,2.0,2,0,13,Neutral
2025-01-12 04:00:00+00:00,94501.1640625,94592.8984375,94459.78125,94583.890625,0,-0.0006864291755808035,0.002159815279031564,-0.3178184644978483,94457.3196493772,95501.28910160347,48.0449897610219,49.63693096631323,46.03795754904372,267.49832589285717,95095.23360425427,-6.361049107142857,13.350694636088168,-5938849792.0,2.0,2,0,13,Neutral
2025-01-12 05:00:00+00:00,94512.9765625,94586.6328125,94464.8203125,94542.078125,0,0.000124990648597246,0.0021478304401079625,0.05819390872910956,94459.50227342124,95491.4551459905,53.373268692839524,47.205052897232235,46.27137661868142,258.92075892857144,95051.0273850841,9.986607142857142,13.60039722765777,-5938849792.0,2.0,2,0,13,Neutral
2025-01-12 06:00:00+00:00,94363.8359375,94570.7265625,94351.453125,94512.1171875,0,-0.0015792373242879821,0.001819435677598623,-0.8679819483216544,94455.75065240472,95480.23505436374,48.42854304755369,32.8645281662175,43.59000692818864,249.86941964285714,95008.58941468074,-4.85546875,13.517377185346039,-5938849792.0,2.0,2,0,13,Neutral
2025-01-12 07:00:00+00:00,94265.03125,94389.390625,94261.8515625,94352.546875,0,-0.0010476094991142082,0.0012118378613612299,-0.8644799213794594,94448.27146015356,95468.14347422082,55.0364112542384,13.37269436653878,37.54654441585867,227.42689732142858,94967.84896309351,13.693080357142858,13.762787908834587,-5938849792.0,2.0,2,0,13,Neutral
2025-01-12 08:00:00+00:00,94112.1953125,94334.1328125,94074.359375,94270.2109375,11769856,-0.0016226586814549403,0.0009617857826496677,-1.6871310750556154,94435.09200338283,95454.65145271117,46.892020865215315,-14.243121366744163,27.188611259338103,233.27064732142858,94928.73812956977,-8.431919642857142,14.058507743802958,-5950619648.0,2.0,2,0,13,Neutral
2025-01-12 09:00:00+00:00,93860.25,94165.359375,93743.234375,94105.6875,457631744,-0.0026806637850936943,0.0011786053432686335,-2.2744371560877137,94412.54917972077,95438.78676163944,42.12675686762929,-55.81533102823596,10.587822801823291,246.93136160714286,94891.19172938698,-23.776227678571427,14.64956336276702,-6408251392.0,2.0,2,0,13,Neutral
2025-01-12 10:00:00+00:00,93955.0078125,93980.390625,93806.2890625,93852.15625,231403520,0.0010090534884520533,0.0012489695851654438,0.8079087757116118,94394.60638100622,95424.02279199626,33.648859360699646,-80.19105063733878,-7.567951886009123,227.93638392857142,94822.31428812376,-43.06919642857143,16.59839853811265,-6176847872.0,2.0,2,0,13,Neutral
2025-01-12 11:00:00+00:00,94231.125,94299.1015625,93951.0859375,93951.0859375,0,0.0029345136277462813,0.0016170574628060598,1.814724396159711,94388.19534645695,95412.15316222516,30.953199820101062,-76.34853622125229,-21.32406875305776,226.33147321428572,94757.56949333633,-48.2109375,17.17145428460241,-6176847872.0,2.0,2,0,13,Neutral
2025-01-12 12:00:00+00:00,94290.5390625,94536.34375,94133.6796875,94214.78125,229601280,0.0006303155105546689,0.0016038261094427641,0.3930073882970185,94384.36568826257,95400.99282292443,39.39154604413797,-67.7283671064215,-30.604928423730506,229.22377232142858,94696.70938623615,-23.385602678571427,16.052632106075706,-5947246592.0,2.0,2,0,13,Neutral
2025-01-12 13:00:00+00:00,94618.0859375,94626.7734375,94282.484375,94289.328125,439724032,0.0034677845253878216,0.0019977596672751865,1.7358366885630707,94393.53118823266,95393.20270466151,51.74066359558524,-34.07374467050249,-31.298691673084907,240.64341517857142,94639.50088556198,4.495535714285714,14.557203558787089,-5507522560.0,2.0,2,0,13,Neutral
2025-01-12 14:00:00+00:00,94741.984375,94900.984375,94628.09375,94632.75,420427776,0.0013086017023149021,0.0020150311468196003,0.6494200868211479,94407.19601908629,95386.72292028677,59.61441227549518,2.5657778324966785,-24.52579777196859,245.64955357142858,93743.234375,24.405691964285715,14.041129964405318,-5087094784.0,2.0,2,0,13,Neutral
2025-01-12 15:00:00+00:00,95017.2109375,95290.3515625,94668.390625,94753.796875,828729344,0.002900800196176418,0.0021796718614593594,1.3308426132703481,94431.11817274957,95383.04618413965,63.66193394229743,53.198112097452395,-8.981015798084396,276.10825892857144,93766.389375,38.54296875,15.924171762790024,-4258365440.0,2.0,2,0,13,Neutral
2025-01-12 16:00:00+00:00,94991.1015625,95054.9296875,94790.7890625,95054.9296875,65597440,-0.00027482350451727566,0.0020758393661718813,-0.1323915082235318,94453.07830568097,95379.14623765567,61.32859945809586,90.17827441787813,10.850842245108112,282.78627232142856,93827.3478625,31.124441964285715,17.569300305788676,-4323962880.0,2.0,2,0,13,Neutral
2025-01-12 17:00:00+00:00,95113.6171875,95187.078125,94976.3828125,95022.4609375,0,0.0012889279421069856,0.0019917561172413598,0.6471314087852224,94478.9817912425,95376.50415755463,63.45352078070654,127.89698963283445,34.26007172265338,280.8861607142857,93885.8680105,39.111607142857146,19.187527432215433,-4323962880.0,2.0,2,0,13,Neutral
2025-01-12 18:00:00+00:00,94935.6171875,95226.84375,94888.1640625,95105.765625,132638720,-0.0018731993594575385,0.0020282031210457833,-0.9235758194138259,94496.88906168398,95372.11722252922,60.11237998254291,141.79174383675854,55.76640614547442,295.56919642857144,93942.04735257999,31.032366071428573,20.501546057383,-4456601600.0,2.0,2,0,13,Neutral
2025-01-12 19:00:00+00:00,94604.1640625,94973.921875,94552.078125,94961.4765625,384342016,-0.00349745536985011,0.0021965897048796313,-1.5922205963547316,94501.09592446109,95364.47589755381,51.84757213319236,124.62138181606133,69.5374012795918,317.0,93995.97952097679,6.513392857142857,20.634092964686026,-4840943616.0,2.0,2,0,13,Neutral
2025-01-12 20:00:00+00:00,94628.984375,94733.671875,94592.0390625,94603.0078125,0,0.00026232520937548504,0.0022009829704597492,0.1191854788956816,94506.11115781557,95357.15757394632,55.65723544060727,111.72860024069087,77.97564107181162,311.45424107142856,94047.75440263771,18.939174107142858,21.790699415015485,-4840943616.0,2.0,2,0,13,Neutral
2025-01-12 21:00:00+00:00,94294.03125,94641.953125,94294.03125,94641.953125,0,-0.0035459255703216503,0.0024181192725420695,-1.466398126257008,94497.79429868555,95346.57920256378,50.56210401347111,73.6342502857442,77.10736291459814,327.1958705357143,94097.4582890322,2.0714285714285716,21.091076555782212,-4840943616.0,2.0,2,0,13,Neutral
2025-01-12 22:00:00+00:00,93840.34375,94303.28125,93780.71875,94303.28125,297039872,-0.004823024813583984,0.0028527558745441604,-1.6906545900478256,94472.01192422729,95331.59178512535,45.28108446773367,6.757517411795561,63.03739381403763,345.96651785714283,95290.3515625,-19.41796875,20.957882243246722,-5137983488.0,2.0,2,0,13,Neutral
2025-01-12 23:00:00+00:00,94491.4140625,94491.4140625,94032.4453125,94055.7109375,834031616,0.006914106401962196,0.0035140097521003627,1.9675831570557132,94472.77279239486,95323.23180778579,59.62266398275308,6.221440887617064,51.67420322875352,362.3197544642857,95260.15890625,45.08314732142857,21.043723986171035,-4303951872.0,2.0,2,0,13,Neutral
2025-01-13 00:00:00+00:00,95349.0390625,95805.546875,94445.671875,94489.796875,1708417024,0.00903528010303166,0.004560193813201547,1.9813368626734567,94507.13617553623,95323.48859638993,67.24245891247546,74.14506821612304,56.16837622622742,447.01785714285717,93780.71875,99.57366071428571,21.305322904080334,-2595534848.0,0.0,2,0,13,Neutral
2025-01-13 01:00:00+00:00,94184.203125,95286.4921875,94130.921875,95285.21875,1453418496,-0.012291781537313414,0.006019940422181514,-2.041844383047748,94494.47213433872,95312.15242254526,49.52423049867868,33.59524198384315,51.65374937775057,509.16796875,93821.2153125,-3.3515625,20.480790170142647,-4048953344.0,0.0,2,0,13,Neutral
2025-01-13 02:00:00+00:00,94167.9765625,94422.171875,93920.75,94168.015625,1314394112,-0.00017230023636643943,0.006021173821176484,-0.02861572203088691,94481.66838642348,95300.76758811696,48.74628392417607,0.148156708033639,41.35263084380719,516.2220982142857,93860.90194375001,-8.754464285714286,20.19075372253887,-5363347456.0,0.0,2,0,13,Neutral
2025-01-13 03:00:00+00:00,94130.3671875,94325.28125,93977.625,94158.609375,739188736,-0.0003994658131465053,0.005977412519857453,-0.06682921946903402,94467.89186881864,95289.12181298644,44.6964393728294,-29.058691091631772,27.2703664567194,516.4626116071429,93899.794842375,-34.83705357142857,20.30479603716006,-6102536192.0,0.0,0,1,14,Bull
2025-01-13 04:00:00+00:00,94495.3984375,94814.1875,94164.0,94176.109375,966021120,0.00387043312432681,0.006161479916125835,0.6281661511542229,94468.97055778654,95281.22406795673,47.452184568292886,-22.491093885182636,17.318074388338996,545.0998883928571,93937.9098830275,-17.61328125,20.949947056071892,-5136515072.0,0.0,0,0,14,Bull
2025-01-13 05:00:00+00:00,94143.515625,94491.0,94035.8046875,94491.0,626616320,-0.0037307596090737157,0.006174666632799601,-0.604204215537088,94456.20761924589,95269.90358593727,41.113433191624615,-45.15965554527065,4.822528401617067,533.5022321428571,93975.26262286695,-62.406808035714285,19.234368291528224,-5763131392.0,0.0,0,0,14,Bull
2025-01-13 06:00:00+00:00,93541.0546875,94264.859375,93287.0,94122.40625,1149231104,-0.006419952431224129,0.006440297382598513,-0.9968409919347272,94420.31926898134,95252.7011093359,36.798966711142846,-110.46484666876495,-18.234946612459336,584.4821428571429,95805.546875,-103.57477678571429,18.05649805767117,-6912362496.0,0.0,0,0,14,Bull
2025-01-13 07:00:00+00:00,93547.8828125,93834.4921875,93470.46875,93571.71875,992172032,7.299335914013645e-05,0.006392602932846926,0.011418409669256445,94386.10607460953,95235.73774319825,35.43905026228222,-159.82633006559627,-46.553223303086725,595.4341517857143,95755.1759375,-111.83816964285714,16.606006273734685,-5920190464.0,0.0,0,0,14,Bull
2025-01-13 08:00:00+00:00,92975.265625,93548.65625,92874.9921875,93506.6640625,1178056704,-0.006139924092043769,0.0064975175917969565,-0.944964596909342,94330.77899815426,95213.24548331568,33.01579394098559,-242.3573382247414,-85.71404628741766,619.3616071428571,95705.81241874999,-140.02511160714286,16.115667891373388,-7098247168.0,0.0,0,0,14,Bull
2025-01-13 09:00:00+00:00,92846.8671875,93086.7421875,92713.65625,92988.6875,1303330816,-0.0013819501045553313,0.0058860995019088085,-0.23478198153245242,94272.58637812862,95189.699430621,34.21980889842993,-314.4990879138204,-131.4710546126982,615.87890625,95592.5796095,-125.52120535714286,16.611719855355112,-8401577984.0,0.0,0,0,14,Bull
2025-01-13 10:00:00+00:00,91626.8515625,92787.9921875,91313.578125,92787.9921875,2884730880,-0.01322717860154171,0.005551791170538733,-2.382506509202538,94168.83207163338,95154.24820805264,27.80552042000936,-464.7595503435732,-198.12875375887322,715.2829241071429,95419.84420793,-214.43805803571428,18.006451182514375,-11286308864.0,0.0,0,0,14,Bull
2025-01-13 11:00:00+00:00,90930.453125,91651.5859375,90814.328125,91568.78125,3957690368,-0.007629405097486351,0.004938270950169827,-1.5449547370874772,94041.83681882423,95112.22039628097,26.394907671389106,-632.7417304484406,-285.05134909678674,750.2354910714286,95091.3429212956,-240.25558035714286,20.182732700126106,-15243999232.0,0.0,0,0,14,Bull
2025-01-13 12:00:00+00:00,90764.21875,91147.0390625,90241.5390625,90768.453125,4310646784,-0.0018298216416293579,0.0048404274034474296,-0.37802894023906436,93913.30277690955,95068.95669830803,27.504610553883495,-770.4018304685014,-382.12144537112965,777.5881696428571,94663.64144166604,-219.72321428571428,22.831167662039494,-19554646016.0,0.0,0,0,14,Bull
2025-01-13 13:00:00+00:00,91013.59375,91631.3828125,90567.84375,90663.9453125,3461099520,0.002743735915988572,0.005168188946960565,0.530889242662495,93799.5886974229,95028.60482817562,22.979572661089733,-849.5825147523865,-475.61365924738107,807.0502232142857,94132.98915616612,-248.41573660714286,24.182890376952063,-16093546496.0,0.0,0,0,14,Bull
2025-01-13 14:00:00+00:00,91915.4765625,92016.265625,89260.1015625,91047.96875,6392938496,0.009860544510266694,0.006319222318712842,1.5604047480758965,93725.70194703378,94997.62842752214,23.505631686950068,-829.991743724051,-546.4892761427151,906.78515625,93666.01514492619,-245.25446428571428,25.707023827727458,-9700608000.0,1.0,0,0,14,Bull
2025-01-13 15:00:00+00:00,92209.2890625,92997.1875,91650.6328125,91877.640625,4668747776,0.003191452799791106,0.006575983101399586,0.48531949528761104,93666.23477509129,94969.88375722342,32.3944211287283,-781.7462194856344,-593.5406648112989,915.9592633928571,93049.18724338652,-141.06529017857142,26.764293980321334,-5031860224.0,1.0,0,0,14,Bull
2025-01-13 16:00:00+00:00,91279.7109375,92174.1796875,91279.7109375,92113.4140625,2802593792,-0.010132335756963743,0.006943012435366384,-1.4593572820569287,93572.64560498967,94933.16561971373,27.857940280200083,-809.1926110995701,-636.6710540689533,946.5418526785714,92518.7152480624,-206.3046875,28.655346242995353,-7834454016.0,1.0,0,0,14,Bull
2025-01-13 17:00:00+00:00,91897.0078125,92167.796875,91292.2109375,91292.2109375,2234318848,0.006739930882290945,0.007508926838488949,0.897589099915541,93506.93431900968,94902.95509426882,34.27613109329485,-772.2315704996727,-663.7831573550972,985.1439732142857,89260.1015625,-159.52566964285714,30.678885582856456,-5600135168.0,1.0,1,1,15,Bear
2025-01-13 18:00:00+00:00,92106.46875,92329.03125,91573.15625,92110.8984375,2043076608,0.0022767072871628935,0.007437354236863345,0.3061179035789856,93452.01410061715,94875.12935949999,32.80415782364341,-717.7639958644286,-674.5793250569634,990.2907366071429,89318.25546875,-170.63783482142858,32.824496310830526,-3557058560.0,1.0,1,0,15,Bear
2025-01-13 19:00:00+00:00,92248.5,92396.3828125,91671.953125,92032.3828125,1794625536,0.0015408456746675383,0.0074753395797058295,0.2061238366817008,93404.81746922039,94848.99374398259,35.934488285408776,-655.58019527141,-670.7794990998528,1009.2075892857143,89438.6865,-135.35825892857142,35.64458712735065,-1762433024.0,1.0,1,0,15,Bear
2025-01-13 20:00:00+00:00,93656.7890625,93656.7890625,91918.65625,92259.9296875,2561638400,0.01515089763029107,0.007554851770129929,2.005452666880121,93414.69870817252,94837.1310108335,50.76724355813733,-487.04754657008743,-634.0331085938999,1063.5128348214287,89616.14827875,8.266741071428571,36.29714295065211,799205376.0,1.0,1,0,15,Bear
2025-01-13 21:00:00+00:00,94160.921875,94419.421875,93555.40625,93562.8671875,2931228672,0.005368333164109015,0.006753076686519612,0.7949462760914886,93443.9623617736,94830.40256172074,53.81265797199189,-309.2401752619917,-569.0745219275183,1099.2265625,89939.39954145,43.788504464285715,36.00789571565371,3730434048.0,1.0,1,0,15,Bear
2025-01-13 22:00:00+00:00,94269.1015625,94611.2734375,94151.328125,94151.328125,778649600,0.0011482214714188404,0.0065551237280951575,0.17516396624179362,93476.32076180208,94824.81747715139,58.540074318463795,-157.77858249624842,-486.81533404126435,1083.9609375,90387.401774805,92.41685267857143,34.4188301010704,4509083648.0,1.0,1,0,15,Bear
2025-01-13 23:00:00+00:00,94572.3828125,94572.3828125,94214.28125,94396.3671875,0,0.003212022101520151,0.006548497513704651,0.49049756754095925,93519.30358731965,94822.30568944341,61.13240375969258,-13.120669845069642,-392.07640120202547,1082.890625,90894.26637432839,123.25111607142857,33.130324173334614,4509083648.0,1.0,1,0,15,Bear
2025-01-14 00:00:00+00:00,94445.8515625,94797.0390625,94330.8203125,94510.078125,0,-0.0013388260589621795,0.006358536728513788,-0.21055568539196123,93555.6388020326,94818.55987723503,71.17484126145793,90.27116393971664,-295.6068881736771,1006.6713169642857,91340.30722190898,201.35714285714286,32.195991264102325,4509083648.0,1.0,1,0,15,Bear
2025-01-14 01:00:00+00:00,94783.3671875,94986.1640625,94507.4140625,94507.4140625,0,0.0035672713246782685,0.006362770136229327,0.560647524317496,93603.7850132274,94818.20970121777,80.59032890745857,197.17175406806928,-197.0511597253278,985.4609375,91824.24967959172,275.20814732142856,31.908517445986185,4509083648.0,1.0,1,0,15,Bear
2025-01-14 02:00:00+00:00,94896.3828125,95214.25,94741.328125,94822.4609375,86597632,0.0011916468507968399,0.004569698924839465,0.2607714141339635,93654.4751230028,94818.98754312108,83.08704948572529,287.6942975695856,-100.10206826634513,954.5625,92330.15598085705,295.15457589285717,32.578384192700746,4595681280.0,1.0,1,0,15,Bear
2025-01-14 03:00:00+00:00,94827.8046875,95079.1640625,94822.3125,94865.0234375,0,-0.0007229244609276559,0.0046602667305190495,-0.1551251253910821,93700.48804710075,94819.07527590098,81.4517760349628,349.8673311098537,-10.108188391105372,896.9419642857143,92849.29290430278,272.44363839285717,33.389506718607045,4595681280.0,0.0,1,0,15,Bear
2025-01-14 04:00:00+00:00,95077.15625,95100.375,94799.890625,94885.4921875,0,0.00262606837196814,0.004654386529560944,0.5642136413229654,93754.47503544974,94821.64324579251,79.21500400655486,414.48259791650344,74.80996887041638,721.5362723214286,93274.98518152829,225.83426339285714,34.79443791185683,4595681280.0,0.0,1,0,15,Bear
2025-01-14 05:00:00+00:00,94867.03125,95406.546875,94867.03125,95093.4375,220610560,-0.0022124929273307603,0.004943130509048364,-0.44758942198285245,93798.1046909223,94822.09486772493,74.94423693692505,443.6215380309295,148.572282702519,663.890625,93624.0528488532,189.83872767857142,37.5144051886101,4375070720.0,0.0,1,0,15,Bear
2025-01-14 06:00:00+00:00,94934.4453125,94934.4453125,94737.8984375,94894.28125,0,0.0007103639714062525,0.002377010383988511,0.29884765173566274,93842.66706823907,94823.2127825983,90.92461499161922,466.7734358353191,212.21251332907906,611.53125,93980.55165408256,261.05245535714283,41.02027866987664,4375070720.0,0.0,0,1,16,Bull
2025-01-14 07:00:00+00:00,94863.59375,95112.5703125,94850.0,95007.1015625,0,-0.0007465995554125988,0.0019838754435956077,-0.37633388619370667,93882.70340870028,94823.61458326897,87.85110077531743,473.94105521672464,264.5582217066082,566.8515625,94265.75069826606,211.89899553571428,44.555063830250695,4375070720.0,0.0,0,0,16,Bull
2025-01-14 08:00:00+00:00,95488.5625,95737.1015625,94863.46875,94863.46875,519258112,0.006566471407058183,0.002712718583410639,2.420623888970565,93945.67827502576,94830.23098045037,89.01576463717541,524.010730740978,316.4487235134822,575.2628348214286,94493.90993361284,241.578125,47.72602323612547,4894328832.0,0.0,0,0,16,Bull
2025-01-14 09:00:00+00:00,97101.984375,97346.2265625,95486.03125,95498.28125,1990467584,0.016755335577775362,0.005612458215323274,2.985382685260716,94069.45498482867,94852.83549183892,91.79961890613141,685.9734952600993,390.3536778628056,656.3889508928571,94742.54825939027,346.67745535714283,51.1884577555429,6884796416.0,0.0,0,0,16,Bull
2025-01-14 10:00:00+00:00,96602.5859375,97151.5078125,96597.578125,97094.0390625,0,-0.005156301094713944,0.006027606061519528,-0.855447592640795,94168.79345356088,94870.24594403457,80.07900623179202,765.2119853219629,465.3253393546371,571.8030133928571,95263.28392001221,210.4140625,56.4902967054681,6884796416.0,0.0,0,0,16,Bull
2025-01-14 11:00:00+00:00,96520.75,96628.609375,96356.9375,96628.609375,0,-0.0008474992625928773,0.006082472113754642,-0.13933467293279958,94261.02704361732,94886.66886996459,76.36992520061739,812.0448359650618,534.669238676722,529.4927455357143,95679.87244850976,168.55915178571428,61.58124486420418,6884796416.0,0.0,0,0,16,Bull
2025-01-14 12:00:00+00:00,96008.734375,96594.6484375,95979.8515625,96594.6484375,0,-0.005318840734874962,0.006491455852838789,-0.819360226034499,94329.56458602448,94897.83370086046,67.8303009338221,798.638616828277,587.463114307033,540.5535714285714,97346.2265625,124.25948660714286,66.0608244606574,6884796416.0,0.0,0,0,16,Bull
2025-01-14 13:00:00+00:00,96304.8125,97094.2890625,95747.078125,95959.4765625,0,0.003079121192834938,0.006479903245266598,0.4751801186359004,94407.02528853333,94911.83348990662,67.78273009987153,802.6526418142312,630.5010198084727,611.2042410714286,97318.8990625,123.74497767857143,70.15107726318112,6884796416.0,0.0,0,0,16,Bull
2025-01-14 14:00:00+00:00,96163.8671875,97169.3828125,96106.4453125,96302.890625,0,-0.0014646054404657228,0.006533015069380827,-0.22418522304197475,94475.92104927712,94924.29153664885,67.58274619170827,785.4069938196044,661.4822146106991,653.8270089285714,97256.026225,122.71540178571429,72.53260819948498,6884796416.0,0.0,0,0,16,Bull
2025-01-14 15:00:00+00:00,96567.3984375,96935.3671875,96207.3984375,96207.3984375,0,0.004187507806361523,0.0064817652527665425,0.6460443479612615,94557.9397703839,94940.64085904538,68.01494487185151,795.1354662589147,688.2128649403422,670.3404017857143,97195.668301,127.43080357142857,74.00427911253175,6884796416.0,0.0,0,0,16,Bull
2025-01-14 16:00:00+00:00,95719.71875,96441.71875,95354.875,96441.71875,0,-0.008816869182336604,0.007303921676208751,-1.2071418031570649,94603.49973036884,94948.39287786085,57.23977890532581,726.0749443380337,695.7852808198805,723.1690848214286,97137.72469396,58.80970982142857,72.5039042962444,6884796416.0,0.0,0,0,16,Bull
2025-01-14 17:00:00+00:00,96407.2109375,96407.2109375,95563.0078125,95616.9296875,0,0.00715667629673626,0.007538927706185158,0.9492963158228341,94674.23350319752,94962.90848044433,62.524812466080334,718.5360211027291,700.3354288764502,765.1227678571429,97030.7537123224,112.81473214285714,71.29001179148942,6884796416.0,0.0,0,0,16,Bull
2025-01-14 18:00:00+00:00,96775.8046875,96888.1171875,96287.7421875,96482.6953125,0,0.003816010388841981,0.007386811069349732,0.5165978056046191,94756.64805944469,94980.94724867374,63.22038824443615,733.8445026579429,707.0372436327489,786.5435267857143,96930.20098958306,121.33203125,67.87499323782957,6884796416.0,0.0,0,0,16,Bull
